class   code	description
icd9procs	67.5	子宫颈内口修补术
icd9procs	67.51	经腹子宫颈环扎术
icd9procs	67.59	子宫颈内口的其他修补术
icd9procs	67.6	子宫颈的其他修补术
icd9procs	67.61	子宫颈裂伤缝合术
icd9procs	67.62	子宫颈瘘管修补术
icd9procs	67.69	子宫颈的其他修补术
icd9procs	68	子宫的其他切开术和切除术
icd9procs	68.0	子宫切开术
icd9procs	68.1	子宫和支持结构的诊断性操作
icd9procs	68.11	子宫指检
icd9procs	68.12	子宫镜检查
icd9procs	68.13	开放性子宫活组织检查
icd9procs	68.14	开放性子宫韧带活组织检查
icd9procs	68.15	闭合性子宫韧带活组织检查
icd9procs	68.16	闭合性子宫活组织检查
icd9procs	68.19	子宫和支持结构的其他诊断性操作
icd9procs	68.2	子宫病损或组织的切除术或破坏术
icd9procs	68.21	子宫内膜粘连切断术
icd9procs	68.22	子宫先天性隔膜切开术或切除术
icd9procs	68.23	子宫内膜切除术
icd9procs	68.24	子宫动脉弹簧圈栓塞[UAE]
icd9procs	68.25	子宫动脉栓塞[UAE]不伴弹簧圈
icd9procs	68.29	子宫病损的其他切除术或破坏术
icd9procs	68.3	经腹子宫次全切除术
icd9procs	68.31	腹腔镜下子宫颈上子宫切除术[LSH]
icd9procs	68.39	其他和未特指的腹部次全子宫切除术
icd9procs	68.4	经腹子宫全部切除术
icd9procs	68.41	腹腔镜下经腹全子宫切除术
icd9procs	68.49	其他和未特指的腹式全子宫切除术
icd9procs	68.5	阴道子宫切除术
icd9procs	68.5	阴道子宫切除术
icd9procs	68.51	腹腔镜辅助阴道子宫切除术(LAVH)
icd9procs	68.59	其他和未特指的阴道子宫切除术
icd9procs	68.59	其他和未特指的阴道子宫切除术
icd9procs	68.6	经腹根治性子宫切除术
icd9procs	68.61	腹腔镜下根治性腹的子宫切除术
icd9procs	68.69	其他和未特指的腹式根治性子宫切除术
icd9procs	68.7	根治性阴道的子宫切除术
icd9procs	68.71	腹腔镜下根治性阴道的子宫切除术[LRVH]
icd9procs	68.79	其他和未特指的根治性阴道子宫切除术
icd9procs	68.8	盆腔脏器去除术
icd9procs	68.9	其他和未特指子宫切除术
icd9procs	69	子宫和支持结构的其他手术
icd9procs	69.0	子宫扩张和刮宫术
icd9procs	69.01	扩张和刮宫术，用于终止妊娠
icd9procs	69.02	分娩或流产后的扩张和刮宫术
icd9procs	69.09	其他扩张和刮宫术
icd9procs	69.1	子宫和支持结构病损或组织的切除术或破坏术
icd9procs	69.19	子宫和支持结构的其他切除术或破坏术
icd9procs	69.2	子宫支持结构修补术
icd9procs	69.2	子宫支持结构修补术
icd9procs	69.21	间置手术
icd9procs	69.22	其他子宫悬吊术
icd9procs	69.22	其他子宫悬吊术
icd9procs	69.23	经阴道慢性子宫内翻修补术
icd9procs	69.29	子宫和支持结构的其他修补术
icd9procs	69.3	子宫颈周围子宫去神经术
icd9procs	69.4	子宫修补术
icd9procs	69.41	子宫裂伤缝合术
icd9procs	69.42	子宫瘘管闭合术
icd9procs	69.49	子宫的其他修补术
icd9procs	69.5	抽吸刮宫术
icd9procs	69.51	抽吸刮宫术，用于终止妊娠
icd9procs	69.52	分娩或流产后抽吸刮宫术
icd9procs	69.59	其他抽吸刮宫术
icd9procs	69.6	月经抽吸或调节
icd9procs	69.7	宫内避孕装置置入
icd9procs	69.9	子宫、子宫颈和支持结构的其他手术
icd9procs	69.9	子宫、子宫颈和支持结构的其他手术
icd9procs	69.91	子宫治疗性装置置入
icd9procs	69.91	子宫治疗性装置置入
icd9procs	69.92	人工授精
icd9procs	69.93	昆布属植物置入
icd9procs	69.94	内翻子宫手法复位
icd9procs	69.95	子宫颈切开术
icd9procs	69.96	去除子宫颈环扎材料
icd9procs	69.97	去除子宫颈其他穿透性异物
icd9procs	69.98	子宫支持结构的其他手术
icd9procs	69.99	子宫颈和子宫的其他手术
icd9procs	70	阴道和直肠子宫陷凹手术
icd9procs	70.0	后穹窿穿刺术
icd9procs	70.0	后穹窿穿刺术
icd9procs	70.1	阴道和直肠子宫陷凹切开术
icd9procs	70.1	阴道和直肠子宫陷凹切开术
icd9procs	70.11	处女膜切开术
icd9procs	70.12	直肠子宫陷凹切开术
icd9procs	70.12	直肠子宫陷凹切开术
icd9procs	70.13	阴道管腔内粘连松解术
icd9procs	70.14	其他阴道切开术
icd9procs	70.2	阴道和直肠子宫陷凹的诊断性操作
icd9procs	70.21	阴道镜检查
icd9procs	70.22	陷凹镜检查(后穹窿镜检查)
icd9procs	70.23	直肠子宫陷凹的活组织检查
icd9procs	70.24	阴道活组织检查
icd9procs	70.29	阴道和直肠子宫陷凹的其他诊断性操作
icd9procs	70.3	阴道和直肠子宫陷凹的局部切除术或破坏术
icd9procs	70.31	处女膜切除术
icd9procs	70.32	直肠子宫陷凹病损切除术或破坏术
icd9procs	70.33	阴道病损切除术或破坏术
icd9procs	70.4	阴道封闭术和全部切除术
icd9procs	70.5	膀胱膨出和直肠膨出修补术
icd9procs	70.50	膀胱膨出和直肠膨出修补术
icd9procs	70.51	膀胱膨出修补术
icd9procs	70.52	直肠膨出修补术
icd9procs	70.53	用移植物或假体的膀胱膨出和直肠膨出修补术
icd9procs	70.54	用移植物或假体的膀胱膨出修补术
icd9procs	70.55	用移植物或假体的直肠膨出修补术
icd9procs	70.6	阴道建造术和重建术
icd9procs	70.61	阴道建造术
icd9procs	70.62	阴道重建术
icd9procs	70.63	用移植物或假体的阴道建造术
icd9procs	70.64	用移植物或假体的阴道重建术
icd9procs	70.7	阴道其他修补术
icd9procs	70.71	阴道裂伤缝合术
icd9procs	70.72	结肠阴道瘘修补术
icd9procs	70.73	直肠阴道瘘修补术
icd9procs	70.74	其他阴道肠瘘的修补术
icd9procs	70.75	阴道其他瘘管的修补术
icd9procs	70.76	处女膜缝合术
icd9procs	70.77	阴道悬吊术和固定术
icd9procs	70.78	用移植物或假体的阴道悬吊和固定术
icd9procs	70.79	阴道的其他修补术
icd9procs	70.8	阴道穹窿封闭术
icd9procs	70.9	阴道和直肠子宫陷凹的其他手术
icd9procs	70.91	阴道的其他手术
icd9procs	70.92	直肠子宫陷凹的其他手术
icd9procs	70.93	其他直肠子宫陷凹手术伴移植物或假体
icd9procs	70.94	生物移植物的置入术
icd9procs	70.95	人造移植物或假体的置入术
icd9procs	71	外阴和会阴的手术
icd9procs	71.0	外阴和会阴切开术
icd9procs	71.01	外阴粘连松解术
icd9procs	71.09	外阴和会阴的其他切开术
icd9procs	71.1	外阴的诊断性操作
icd9procs	71.11	外阴活组织检查
icd9procs	71.19	外阴的其他诊断性操作
icd9procs	71.2	巴多林腺手术
icd9procs	71.21	经皮巴多林腺(囊肿)抽吸术
icd9procs	71.22	巴多林腺(囊肿)切开术
icd9procs	71.23	巴多林腺(囊肿)袋形缝合术[造袋术]
icd9procs	71.24	巴多林腺(囊肿)切除术或其他破坏术
icd9procs	71.29	巴多林腺的其他手术
icd9procs	71.3	外阴和会阴的其他局部切除术或破坏术
icd9procs	71.4	阴蒂手术
icd9procs	71.5	根治性外阴切除术
icd9procs	71.6	其他外阴切除术
icd9procs	71.61	单侧外阴切除术
icd9procs	71.62	双侧外阴切除术
icd9procs	71.7	外阴和会阴修补术
icd9procs	71.71	外阴或会阴裂伤缝合术
icd9procs	71.72	外阴或会阴瘘修补术
icd9procs	71.79	外阴和会阴的其他修补术
icd9procs	71.8	外阴的其他手术
icd9procs	71.9	女性生殖器官的其他手术
icd9procs	72	产钳，真空抽吸和臀位分娩
icd9procs	72.0	低位产钳手术
icd9procs	72.1	低位产钳手术伴外阴切开术
icd9procs	72.2	中位产钳手术
icd9procs	72.21	中位产钳手术伴外阴切开术
icd9procs	72.29	其他中位产钳手术
icd9procs	72.3	高位产钳手术
icd9procs	72.31	高位产钳手术伴外阴切开术
icd9procs	72.39	其他高位产钳手术
icd9procs	72.4	产钳胎头旋转
icd9procs	72.5	臀位牵引
icd9procs	72.51	头娩出后用产钳的部分臀位牵引
icd9procs	72.52	其他部分臀位牵引
icd9procs	72.53	头娩出后用产钳的全部臀位牵引
icd9procs	72.54	其他全部臀位牵引
icd9procs	72.6	产钳用于头后出
icd9procs	72.7	真空吸引术
icd9procs	72.71	真空吸引术伴外阴切开术
icd9procs	72.79	其他真空吸引术
icd9procs	72.8	其他特定器械的分娩
icd9procs	72.9	未特指器械的分娩
icd9procs	73	其他引产或助产操作
icd9procs	73.0	人工破膜
icd9procs	73.01	人工破膜引产
icd9procs	73.09	其他人工破膜
icd9procs	73.1	其他手术引产
icd9procs	73.2	内倒转术与联合倒转术和牵引术
icd9procs	73.21	内倒转术与联合倒转术不伴牵引术
icd9procs	73.22	内倒转术与联合倒转术伴牵引术
icd9procs	73.3	产钳助产失败
icd9procs	73.4	药物引产
icd9procs	73.5	手法助产
icd9procs	73.51	手法旋转胎头
icd9procs	73.59	其他手法助产
icd9procs	73.6	外阴切开术
icd9procs	73.8	对胎儿手术帮助分娩
icd9procs	73.9	其他助产手术
icd9procs	73.91	外倒转术
icd9procs	73.92	脐带脱垂复位
icd9procs	73.93	子宫颈切开助产
icd9procs	73.94	耻骨切开助产
icd9procs	73.99	其他助产手术
icd9procs	74	剖宫产术和胎儿取出
icd9procs	74.0	古典式剖宫产
icd9procs	74.0	古典式剖宫产
icd9procs	74.1	低位子宫下段剖宫产
icd9procs	74.2	腹膜外剖宫产
icd9procs	74.3	去除输卵管外异位妊娠
icd9procs	74.3	去除输卵管外异位妊娠
icd9procs	74.4	其他特指类型的剖宫产
icd9procs	74.9	未特指类型剖宫产
icd9procs	74.91	子宫切开终止妊娠
icd9procs	74.99	未特指类型的其他剖腹产
icd9procs	75	其他产科手术
icd9procs	75.0	羊膜腔内注射用于流产
icd9procs	75.0	羊膜腔内注射用于流产
icd9procs	75.1	诊断性羊膜穿刺
icd9procs	75.2	子宫内输血
icd9procs	75.3	胎儿和羊膜的其他子宫内手术
icd9procs	75.3	胎儿和羊膜的其他子宫内手术
icd9procs	75.31	羊膜镜检查
icd9procs	75.32	胎儿心电图(头皮)
icd9procs	75.33	胎儿血样和活组织检查
icd9procs	75.33	胎儿血样和活组织检查
icd9procs	75.34	其他胎儿监测
icd9procs	75.35	胎儿和羊膜的其他诊断性操作
icd9procs	75.36	胎儿缺损矫正术
icd9procs	75.37	羊膜腔内灌注
icd9procs	75.38	胎儿脉搏血氧计
icd9procs	75.4	手法取出滞留的胎盘
icd9procs	75.5	子宫近期产科裂伤修补术
icd9procs	75.50	子宫近期产科裂伤修补术NOS
icd9procs	75.51	子宫颈近期产科裂伤修补术
icd9procs	75.52	子宫体近期产科裂伤补术
icd9procs	75.6	其他近期产科裂伤修补术
icd9procs	75.61	膀胱和尿道近期产科裂伤修补术
icd9procs	75.62	直肠和肛门括约肌近期产科裂伤修补术
icd9procs	75.69	其他近期产科裂伤修补术
icd9procs	75.7	产后宫腔手法探查
icd9procs	75.8	子宫或阴道产科填塞
icd9procs	75.8	子宫或阴道产科填塞
icd9procs	75.9	其他产科手术
icd9procs	75.91	会阴产科切口血肿排除术
icd9procs	75.92	外阴或阴道的其他血肿排除术
icd9procs	75.93	内翻子宫的手术矫正术
icd9procs	75.94	内翻子宫手法复位
icd9procs	75.99	其他产科手术
icd9procs	76	面骨和关节手术
icd9procs	76.0	面骨切开术不伴切断术
icd9procs	76.01	面骨死骨切除术
icd9procs	76.09	面骨的其他切开术
icd9procs	76.1	面骨和关节的诊断性操作
icd9procs	76.11	面骨活组织检查
icd9procs	76.19	面骨和关节的其他诊断性操作
icd9procs	76.2	面骨病损的局部切除术或破坏术
icd9procs	76.3	面骨部分骨切除术
icd9procs	76.3	面骨部分骨切除术
icd9procs	76.31	部分下颌骨切除术
icd9procs	76.31	部分下颌骨切除术
icd9procs	76.39	其他面骨部分骨切除术
icd9procs	76.4	面骨切除术和重建术
icd9procs	76.4	面骨切除术和重建术
icd9procs	76.41	下颌骨全部切除术同时伴重建术
icd9procs	76.42	其他下颌骨全部切除术
icd9procs	76.43	下颌骨其他重建术
icd9procs	76.44	其他面骨的骨全部切除术同时伴重建术
icd9procs	76.44	其他面骨的骨全部切除术同时伴重建术
icd9procs	76.45	其他面骨的其他骨全部切除术
icd9procs	76.46	其他面骨的其他重建术
icd9procs	76.5	颞下颌关节成形术
icd9procs	76.6	其他面骨修补术和颌骨矫形手术
icd9procs	76.61	下颌支闭合性骨成形术[骨切开术]
icd9procs	76.62	开放性下颌支骨成形术[骨切开术]
icd9procs	76.63	下颌骨体骨成形术[骨切开术]
icd9procs	76.64	下颌骨的其他颌骨矫形手术
icd9procs	76.65	上颌骨节段骨成形术[骨切开术]
icd9procs	76.66	上颌骨全骨成形术[骨切开术]
icd9procs	76.67	颏缩小成形术
icd9procs	76.68	增大性颏成形术
icd9procs	76.69	其他面骨修补术
icd9procs	76.7	面骨骨折复位术
icd9procs	76.7	面骨骨折复位术
icd9procs	76.70	面骨骨折复位术NOS
icd9procs	76.71	颧骨骨折闭合性复位术
icd9procs	76.72	颧骨骨折开放性复位术
icd9procs	76.73	上颌骨骨折闭合性复位术
icd9procs	76.74	上颌骨骨折开放性复位术
icd9procs	76.75	下颌骨骨折闭合性复位术
icd9procs	76.76	下颌骨骨折开放性复位术
icd9procs	76.77	牙槽骨折开放性复位术
icd9procs	76.78	面骨折的其他闭合性复位术
icd9procs	76.78	面骨折的其他闭合性复位术
icd9procs	76.79	面骨骨折的其他开放性复位术
icd9procs	76.79	面骨骨折的其他开放性复位术
icd9procs	76.9	面骨和关节的其他手术
icd9procs	76.9	面骨和关节的其他手术
icd9procs	76.91	面骨骨移植
icd9procs	76.91	面骨骨移植
icd9procs	76.92	合成物面骨植入
icd9procs	76.93	颞下颌脱位闭合性复位术
icd9procs	76.94	颞下颌脱位开放性复位术
icd9procs	76.95	颞下颌关节的其他操作
icd9procs	76.96	颞下颌关节治疗性物质注入
icd9procs	76.97	去除面骨内固定装置
icd9procs	76.97	去除面骨内固定装置
icd9procs	76.99	面骨和关节的其他手术
icd9procs	77	其他骨的切开术、切除术和切断术
icd9procs	77.0	死骨切除术
icd9procs	77.0	死骨切除术
icd9procs	77.00	未特指部位的死骨切除术
icd9procs	77.01	肩胛骨，锁骨和胸廓［肋骨和胸骨］死骨切除术
icd9procs	77.02	肱骨死骨去除术
icd9procs	77.03	桡骨和尺骨死骨去除术
icd9procs	77.04	腕骨和掌骨死骨去除术
icd9procs	77.05	股骨死骨去除术
icd9procs	77.06	髌骨死骨去除术
icd9procs	77.07	胫骨和腓骨死骨去除术
icd9procs	77.08	跗骨和跖骨死骨去除术
icd9procs	77.08	跗骨和跖骨死骨去除术
icd9procs	77.09	其他死骨去除术
icd9procs	77.1	骨其他切开术不伴切断术
icd9procs	77.1	骨其他切开术不伴切断术
icd9procs	77.10	未特指部位的骨其他切开术不伴切断术
icd9procs	77.11	肩胛骨，锁骨和胸廓［肋骨和胸骨］其他切开术不伴切断术
icd9procs	77.12	肱骨其他切开术不伴切断术
icd9procs	77.12	肱骨其他切开术不伴切断术
icd9procs	77.13	桡骨和尺骨其他切开术不伴切断术
icd9procs	77.13	桡骨和尺骨其他切开术不伴切断术
icd9procs	77.14	腕骨和掌骨其他切开术不伴切断术
icd9procs	77.15	股骨其他切开术不伴切断术
icd9procs	77.16	髌骨其他切开术不伴切断术
icd9procs	77.17	胫骨和腓骨其他切开术不伴切断术
icd9procs	77.17	胫骨和腓骨其他切开术不伴切断术
icd9procs	77.18	跗骨和跖骨其他切开术不伴切断术
icd9procs	77.18	跗骨和跖骨其他切开术不伴切断术
icd9procs	77.19	其他骨其他切开术不伴切断术
icd9procs	77.2	楔形骨切开术
icd9procs	77.2	楔形骨切开术
icd9procs	77.20	未特指部位的楔形骨截骨
icd9procs	77.21	肩胛骨，锁骨和胸廓［肋骨和胸骨］楔形骨切开术
icd9procs	77.22	肱骨楔形骨切开术
icd9procs	77.23	桡骨和尺骨楔形骨切开术
icd9procs	77.24	掌骨楔形截骨术
icd9procs	77.25	股骨楔形骨切开术
icd9procs	77.26	髌骨楔形骨切开术
icd9procs	77.27	胫骨和腓骨楔形骨切开术
icd9procs	77.28	跗骨和跖骨楔形骨切开术
icd9procs	77.28	跗骨和跖骨楔形骨切开术
icd9procs	77.29	其他骨楔形骨切开术
icd9procs	77.3	其他骨切断术
icd9procs	77.30	未特指部位的其他骨切断术
icd9procs	77.31	肩胛骨，锁骨和胸廓［肋骨和胸骨］切断术
icd9procs	77.32	肱骨切断术
icd9procs	77.33	桡骨和尺骨切断术
icd9procs	77.34	腕骨和掌骨切断术
icd9procs	77.35	股骨切断术
icd9procs	77.36	髌骨切断术
icd9procs	77.37	胫骨和腓骨切断术
icd9procs	77.38	跗骨和跖骨切断术
icd9procs	77.39	其他骨切断术
icd9procs	77.4	骨活组织检查
icd9procs	77.40	未特指部位的骨活组织检查
icd9procs	77.41	肩胛骨，锁骨和胸廓［肋骨和胸骨］活组织检查
icd9procs	77.42	肱骨活组织检查
icd9procs	77.43	桡骨和尺骨活组织检查
icd9procs	77.44	腕骨和掌骨活组织检查
icd9procs	77.45	股骨活组织检查
icd9procs	77.46	髌骨活组织检查
icd9procs	77.47	胫骨和腓骨活组织检查
icd9procs	77.48	跗骨和跖骨活组织检查
icd9procs	77.49	其他骨活组织检查
icd9procs	77.5	和其他趾畸形的切除术和修补术
icd9procs	77.5	和其他趾畸形的切除术和修补术
icd9procs	77.51	囊肿切除术伴软组织矫正术和第一跖骨切开术
icd9procs	77.52	囊肿切除术伴软组织矫正术和关节固定术
icd9procs	77.53	其他囊肿切除术伴软组织矫正术
icd9procs	77.54	小趾囊肿切除术或矫正术
icd9procs	77.56	锤状趾修补术
icd9procs	77.57	爪形趾修补术
icd9procs	77.58	趾的其他切除术、融合和修补术
icd9procs	77.58	趾的其他切除术、融合和修补术
icd9procs	77.59	其他囊肿切除术
icd9procs	77.6	骨病损或组织的局部切除术
icd9procs	77.60	未特指部位的骨病损或组织的局部切除术
icd9procs	77.61	肩胛骨，锁骨和胸廓［肋骨和胸骨］病损或组织的局部切除术
icd9procs	77.62	肱骨病损或组织的局部切除术
icd9procs	77.63	桡骨和尺骨病损或组织的局部切除术
